dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,proto,service,state,is_anomaly
0.715213,10,6,534,268,20.972773,254,252,5380.215332,2505.547363,2,1,79.455222,126.672602,4248.505271,211.58525,255,4202642029,3184494072,255,0.169221,0.081841,0.08738,53,45,0,0,4,1,2,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
0.748459,12,10,996,824,28.05765,254,252,9758.717773,7930.962402,3,2,65.856815,76.560555,4833.449894,114.729117,255,929155408,4083738769,255,0.122188,0.059412,0.062776,83,82,0,0,2,1,2,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
0.000996,2,2,146,178,3012.048141,31,29,586345.375,714859.4375,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,2,1,1,1,0,0,0,1,2,0,udp,dns,CON,0
0.000948,2,2,130,162,3164.556959,31,29,548523.1875,683544.3125,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,3,1,1,1,0,0,0,3,3,0,udp,dns,CON,0
0.019016,48,50,2958,32642,5100.967737,31,29,1218763.125,13458141.0,7,18,0.406109,0.377143,23.807306,23.38146,255,1890605011,1905243718,255,0.00066,0.000534,0.000126,62,653,0,0,7,0,3,1,1,1,0,0,0,5,5,0,tcp,-,FIN,0
0.190291,84,86,4862,75600,888.113457,31,29,202006.3906,3141336.0,7,36,2.288892,2.232388,134.9781,134.342616,255,902823644,3097753341,255,0.000668,0.000535,0.000133,58,879,0,0,6,0,1,1,1,1,0,0,0,4,1,0,tcp,-,FIN,0
0.12838,6,8,320,1826,101.261878,31,29,16638.10547,99579.375,1,2,25.614,18.262143,1801.170219,44.413996,255,4241933442,2494657009,255,0.00068,0.000541,0.000139,53,228,0,0,5,0,5,1,1,5,0,0,0,6,2,0,tcp,ftp-data,FIN,0
0.391536,8,12,424,8824,48.526828,31,29,7580.401367,165277.2656,1,4,55.884857,35.548001,3304.21903,2626.259918,255,1730250446,1866974916,255,0.000632,0.000505,0.000127,53,735,0,0,6,0,7,1,1,14,0,0,0,8,5,0,tcp,ftp-data,FIN,0
0.356843,16,18,1540,1644,92.477646,31,29,32372.78125,34816.43359,4,4,23.766666,20.960529,1757.223802,44.852535,255,2413358570,344462040,255,0.000632,0.000504,0.000128,96,91,0,0,13,0,6,5,1,5,0,0,0,12,8,0,tcp,-,FIN,0
0.000975,2,2,146,178,3076.92316,31,29,598974.375,730256.4375,0,0,0.005,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,4,1,1,2,0,0,0,2,2,0,udp,dns,CON,0
0.119347,22,24,2054,2478,377.051794,31,29,131448.6406,159199.6406,6,6,5.656333,5.166783,431.801607,413.262237,255,1619621361,3769436440,255,0.000633,0.000508,0.000125,93,103,0,0,9,0,2,2,1,7,0,0,0,6,10,0,tcp,-,FIN,0
0.003909,8,10,1052,824,4348.93813,31,29,1884881.0,1518546.875,2,2,0.509,0.378,32.893844,0.681509,255,2740363985,2745601312,255,0.000628,0.000504,0.000124,132,82,1,83,4,0,3,1,1,1,0,0,1,9,3,0,tcp,http,FIN,0
13.978298,438,858,24640,1094788,92.64361,31,29,14069.80957,625834.6875,38,390,32.059606,16.310093,12732.81722,9072.132868,255,269042000,2461543536,255,0.000663,0.000538,0.000125,56,1276,0,0,7,0,3,2,1,6,0,0,0,2,11,0,tcp,-,FIN,0
0.020805,16,18,1540,1644,1586.15722,31,29,555251.1875,597164.1875,4,4,1.364133,1.196882,85.765805,2.719309,255,393525398,397690534,255,0.000608,0.000455,0.000153,96,91,0,0,13,0,7,6,1,6,0,0,0,12,10,0,tcp,-,FIN,0
0.004404,14,6,8928,320,4314.259757,31,29,15060854.0,485013.625,4,1,0.338769,0.753,17.2762,1.199738,255,3143290729,1008647263,255,0.000657,0.000507,0.00015,638,53,0,0,3,0,4,1,1,4,0,0,0,6,3,0,tcp,ftp-data,FIN,0
0.13627,16,18,1540,1644,242.166285,31,29,84772.875,91171.9375,4,4,9.062,7.985412,582.980675,14.225131,255,1289551328,3476609989,255,0.000625,0.000509,0.000116,96,91,0,0,5,0,16,5,1,3,0,0,0,8,14,0,tcp,-,FIN,0
0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.96,0.0,10.954539,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,arp,-,INT,0
1.540159,16,10,904,556,16.23209,254,252,4404.740234,2602.328857,5,3,97.411731,155.762891,5060.336351,211.835594,255,3468580367,3610261613,255,0.254213,0.13829,0.115923,57,56,0,0,2,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
0.002763,6,8,320,1862,4705.03062,31,29,773072.75,4719507.5,1,2,0.491,0.324429,27.307155,0.520862,255,4120757166,1979172049,255,0.000614,0.000489,0.000125,53,233,0,0,1,0,1,1,1,1,0,0,0,1,1,0,tcp,ftp-data,FIN,0
0.018449,16,18,1540,1644,1788.714918,31,29,626158.625,673424.0625,4,4,1.208067,1.124125,73.34379,2.085486,255,3261720608,1117241990,255,0.000575,0.00046,0.000115,96,91,0,0,4,0,4,4,1,4,0,0,0,8,4,0,tcp,-,FIN,0
0.026411,52,42,37496,3380,3521.259996,31,29,11139298.0,999583.5,18,8,0.510922,0.631268,30.664956,1.231236,255,3776457946,1632114198,255,0.000664,0.000522,0.000142,721,80,0,0,2,0,3,1,1,1,0,0,0,3,2,0,tcp,smtp,FIN,0
9e-06,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,6,1,1,7,0,0,0,5,7,0,tcp,-,REQ,0
1.579773,52,54,2934,3740,66.465247,31,29,14574.24609,18590.01367,11,15,30.969843,29.796773,2290.032425,79.477477,255,4247409049,4245358770,255,0.00068,0.00054,0.00014,56,69,0,0,1,0,3,1,1,4,1,1,0,4,1,0,tcp,ftp,FIN,0
0.864951,10,10,608,646,21.966562,254,252,5068.495117,5382.963867,2,3,96.043444,80.299336,5020.454913,109.354711,255,3488807830,15511833,255,0.205716,0.142249,0.063467,61,65,0,0,4,1,1,1,1,3,0,0,0,1,3,0,tcp,-,FIN,0
1.025494,6,2,986,86,6.825979,62,252,6412.519531,335.44809,2,1,205.0988,0.009,10687.09186,0.0,255,227618490,2684560091,255,0.66352,0.261108,0.402412,164,43,0,0,3,3,2,2,1,3,0,0,0,2,3,0,tcp,-,CON,0
0.016845,48,50,2958,33044,5758.384967,31,29,1375838.5,15379756.0,7,18,0.351872,0.340271,0.0,19.68341,255,1591224629,3754901995,255,0.000621,0.000509,0.000112,62,661,0,0,5,0,2,1,1,2,0,0,0,2,3,0,tcp,-,FIN,0
0.476173,8,12,424,8824,39.901463,31,29,6233.028809,135900.1875,1,4,67.980429,43.238001,4147.318611,3298.875669,255,1467241541,2330386009,255,0.000725,0.000552,0.000173,53,735,0,0,4,0,5,1,1,4,0,0,0,1,3,0,tcp,ftp-data,FIN,0
3e-06,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,16,6,3,1,1,9,0,0,0,4,9,0,tcp,-,REQ,0
0.421492,10,6,2516,268,35.587863,254,252,42990.14063,4251.563477,2,1,45.010111,70.246398,2271.134267,106.438086,255,4238465015,2356951628,255,0.137059,0.070255,0.066804,252,45,0,0,4,1,3,3,1,4,0,0,0,3,4,0,tcp,-,FIN,0
0.868389,10,6,1612,268,17.273365,254,252,13367.28125,2063.591309,2,1,92.981,132.248,5572.946294,234.391797,255,3589818757,1306014892,255,0.250573,0.207144,0.043429,161,45,0,0,6,1,2,2,1,6,0,0,0,2,6,0,tcp,-,FIN,0
0.405776,28,30,4480,3080,140.471592,31,29,85170.14063,58712.19531,7,7,15.017037,13.975,861.609863,22.16068,255,3947985301,1873886772,255,0.000639,0.000497,0.000142,160,103,0,0,10,0,4,1,1,5,0,0,0,3,9,0,tcp,-,FIN,0
0.931003,10,8,1822,354,18.259877,254,252,14092.3291,2663.793945,2,1,103.337667,123.651,5556.884515,237.136406,255,4272107970,344494793,255,0.184739,0.065444,0.119295,182,44,0,0,3,1,1,1,1,3,0,0,0,1,4,0,tcp,-,FIN,0
0.001016,2,2,130,162,2952.755752,31,29,511811.0,637795.25,0,0,0.01,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,3,3,1,2,0,0,0,8,4,0,udp,dns,CON,0
0.081105,72,74,4238,63878,1787.805903,31,29,412305.0313,6215646.5,7,30,1.137775,1.118264,0.0,79.727854,255,3994788474,1849731832,255,0.000721,0.000588,0.000133,59,863,0,0,4,0,7,1,1,1,0,0,0,1,8,0,tcp,-,FIN,0
0.001023,2,2,146,178,2932.551349,31,29,570870.0,695992.1875,0,0,0.009,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,2,0,0,0,1,2,0,udp,dns,CON,0
0.004565,4,4,568,312,1533.40633,31,29,746549.8125,410076.6563,0,0,1.229667,1.003333,1.731235,1.409028,0,0,0,0,0.0,0.0,0.0,142,78,0,0,5,0,1,1,1,2,0,0,0,2,9,0,udp,-,CON,0
1.20052,10,8,534,354,14.16053,254,252,3205.277588,2065.771484,2,1,129.962444,160.521281,8621.14781,216.079859,255,3616842708,2176960252,255,0.16179,0.076862,0.084928,53,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
3e-06,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,14,6,5,1,1,14,0,0,0,5,14,0,tcp,-,REQ,0
1.129285,230,438,13246,548216,590.639221,31,29,93432.57031,3874770.5,21,197,4.929703,2.583124,1563.347768,1131.078853,255,3337589720,3342247339,255,0.000576,0.000456,0.00012,58,1252,0,0,6,0,7,2,1,2,0,0,0,2,9,0,tcp,-,FIN,0
0.841662,10,8,756,354,20.198132,254,252,6472.907227,2946.551025,2,1,86.654444,111.51743,6038.139179,146.051453,255,287944877,3937822830,255,0.130548,0.061032,0.069516,76,44,0,0,4,1,2,1,1,3,0,0,0,2,3,0,tcp,-,FIN,0
0.005506,22,14,1470,1728,6356.701762,31,29,2039956.375,2332001.5,5,4,0.26219,0.368308,17.875885,0.560299,255,1629452092,1629749262,255,0.000737,0.000593,0.000144,67,123,0,0,2,0,3,1,1,2,0,0,0,1,4,0,tcp,-,FIN,0
0.018386,16,18,1540,1644,1794.843828,31,29,628304.125,675731.5,4,4,1.205267,1.054529,74.26836,2.013196,255,2982558242,842964826,255,0.000567,0.000454,0.000113,96,91,0,0,15,0,12,14,1,8,0,0,0,18,9,0,tcp,-,FIN,0
0.021232,48,50,2974,30506,4568.575816,31,29,1097588.625,11264507.0,7,18,0.454478,0.421653,28.043531,26.598214,255,2836111095,691035834,255,0.000678,0.000562,0.000116,62,610,0,0,4,0,3,1,1,1,0,0,0,3,11,0,tcp,-,FIN,0
2.016069,52,54,2934,3742,52.081552,31,29,11420.24414,14574.89844,11,15,39.524393,38.761289,2537.864255,79.242984,255,2456330250,316726527,255,0.000701,0.000478,0.000223,56,69,0,0,1,0,2,1,1,3,1,1,0,2,1,0,tcp,ftp,FIN,0
0.025865,64,66,3806,51808,4987.434807,31,29,1158940.625,15781636.0,7,26,0.40527,0.392969,22.287882,22.011582,255,2572874805,2577437076,255,0.000835,0.000706,0.000129,59,785,0,0,11,0,4,1,1,3,0,0,0,4,6,0,tcp,-,FIN,0
7.930798,436,858,24536,1094788,163.035295,31,29,24693.60547,1103054.75,38,390,18.231016,9.274607,9278.051921,6637.995781,255,4005799245,4009998877,255,0.001159,0.001006,0.000153,56,1276,0,0,4,0,2,1,1,3,0,0,0,2,12,0,tcp,-,FIN,0
0.117447,68,70,4014,59460,1166.483568,31,29,269398.0938,3992336.75,7,28,1.748224,1.693783,92.874889,91.003956,255,1273832795,1289357597,255,0.000736,0.00057,0.000166,59,849,0,0,14,0,4,1,1,1,0,0,0,2,5,0,tcp,-,FIN,0
1.079838,12,18,1580,10168,26.855879,31,29,10734.94336,71151.41406,3,5,98.136182,63.488061,9558.002149,7696.524396,255,4131577936,1987192476,255,0.00066,0.000538,0.000122,132,565,1,3924,5,0,1,2,1,1,0,0,1,2,2,0,tcp,http,FIN,0
0.001064,2,2,146,178,2819.548997,31,29,548872.1875,669172.9375,0,0,0.009,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,1,1,3,0,0,0,4,4,0,udp,dns,CON,0
0.001043,2,2,146,178,2876.318242,31,29,559923.3125,682646.1875,0,0,0.009,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,2,1,1,0,0,0,4,1,0,udp,dns,CON,0
0.004109,22,14,1470,1728,8517.887863,31,29,2733512.0,3124848.0,5,4,0.195667,0.263615,12.044979,0.349477,255,546870328,2696753112,255,0.000664,0.000549,0.000115,67,123,0,0,11,0,2,2,1,3,0,0,0,5,8,0,tcp,-,FIN,0
0.157967,96,98,5486,92746,1221.774159,31,29,274943.5,4649072.0,7,42,1.658663,1.623557,93.000616,93.01273,255,3844637662,1716385868,255,0.000612,0.000479,0.000133,57,946,0,0,10,0,5,1,1,1,0,0,0,2,2,0,tcp,-,FIN,0
0.873708,28,30,5080,3080,65.239187,31,29,44857.08984,27267.69141,7,7,32.347556,30.088068,2056.476121,55.471477,255,137804903,2540838864,255,0.001276,0.00115,0.000126,181,103,0,0,5,0,3,1,1,1,0,0,0,1,9,0,tcp,-,FIN,0
0.667508,10,6,546,268,22.471641,254,252,5896.558594,2684.612061,2,1,74.167556,118.598398,3868.634648,207.788016,255,3830354107,2427186598,255,0.161072,0.073883,0.087189,55,45,0,0,13,1,1,1,1,5,0,0,0,1,5,0,tcp,-,FIN,0
0.853677,10,6,1506,268,17.571049,254,252,12707.38281,2099.154541,2,1,86.654111,146.266203,4574.953632,220.093672,255,2163480845,3408648707,255,0.271155,0.122345,0.14881,151,45,0,0,6,1,2,1,1,6,0,0,0,1,10,0,tcp,-,FIN,0
0.972743,10,8,866,354,17.476353,254,252,6414.849609,2549.491455,2,1,99.443222,129.434141,5987.019763,187.950344,255,569538035,1734490904,255,0.131443,0.066701,0.064742,87,44,0,0,2,1,1,1,1,1,0,0,0,2,4,0,tcp,-,FIN,0
2.072744,16,18,1540,1644,15.920925,31,29,5573.288574,5993.986816,4,4,138.155467,121.181875,7875.091062,267.135844,255,3012361961,3954026861,255,0.175678,0.133831,0.041847,96,91,0,0,21,0,12,21,1,9,0,0,0,21,11,0,tcp,-,FIN,0
0.027861,48,50,2958,32642,3481.56933,31,29,831843.8125,9185600.0,7,18,0.586255,0.568979,36.107664,33.963663,255,2948289216,818235823,255,0.00067,0.000547,0.000123,62,653,0,0,3,0,7,1,1,7,0,0,0,8,5,0,tcp,-,FIN,0
0.918306,10,8,2516,354,18.512348,254,252,19731.98438,2700.624756,2,1,102.034,112.039859,5280.406943,203.751859,255,493532644,1359546203,255,0.231535,0.13333,0.098205,252,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
0.751027,10,6,600,268,19.972651,254,252,5752.123535,2386.066162,2,1,83.297444,136.734406,4349.797255,231.602672,255,2061896265,708744084,255,0.1943,0.067352,0.126948,60,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,tcp,-,FIN,0
0.222553,8,12,424,8824,85.372922,31,29,13336.14941,290771.1875,1,4,31.748427,20.189637,2110.441408,1667.81351,255,1025575255,1125100027,255,0.000585,0.000464,0.000121,53,735,0,0,3,0,9,1,1,4,0,0,0,7,3,0,tcp,ftp-data,FIN,0
1.364886,122,126,7816,16782,180.967489,31,29,45436.76172,97584.70313,30,32,11.276925,10.91516,735.053341,722.709803,255,1227738911,1229319653,255,0.000618,0.000487,0.000131,64,133,0,0,1,0,6,1,1,1,0,0,0,3,5,0,tcp,-,FIN,0
0.040876,48,50,2958,33044,2373.030564,31,29,566983.0625,6337997.5,7,18,0.881913,0.821673,60.491929,58.579838,255,1868153971,4032534799,255,0.00075,0.000611,0.000139,62,661,0,0,5,0,3,1,1,2,0,0,0,3,8,0,tcp,-,FIN,0
0.266179,10,6,490,268,56.353057,254,252,13254.23926,6732.312012,2,1,28.307778,42.792801,1499.766485,72.112086,255,897533422,633636691,255,0.063799,0.052209,0.01159,49,45,0,0,7,1,1,1,1,6,0,0,0,1,6,0,tcp,-,FIN,0
2.2e-05,2,0,1758,0,45454.5451,254,0,319636352.0,0.0,0,0,0.022,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,879,0,0,0,8,2,2,2,1,3,0,0,0,3,3,0,udp,-,INT,0
1.175941,12,18,1580,10168,24.661101,31,29,9857.637695,65336.61328,3,5,106.872366,69.142061,10478.88096,8438.538169,255,3150531533,3151577503,255,0.000647,0.000522,0.000125,132,565,1,3924,3,0,3,1,1,2,0,0,1,3,1,0,tcp,http,FIN,0
0.001663,4,4,520,304,4209.26044,31,29,1876127.5,1096813.0,0,0,0.433667,0.205333,0.608347,0.283318,0,0,0,0,0.0,0.0,0.0,130,76,0,0,9,0,5,1,1,4,0,0,0,5,9,0,udp,-,CON,0
0.004478,4,4,568,304,1563.19782,31,29,761054.0,407324.6875,0,0,1.235333,1.024333,1.738542,1.442264,0,0,0,0,0.0,0.0,0.0,142,76,0,0,10,0,2,1,1,3,0,0,0,4,6,0,udp,-,CON,0
0.818885,10,10,608,646,23.20228,254,252,5353.621094,5685.779785,2,3,90.842778,82.309781,4733.247675,106.278656,255,3036701123,2629455277,255,0.187308,0.078089,0.109219,61,65,0,0,6,1,1,1,1,5,0,0,0,1,6,0,tcp,-,FIN,0
0.100051,4,4,528,304,69.964318,31,29,31663.85156,18230.70313,0,0,16.322,28.990666,23.068652,40.991922,0,0,0,0,0.0,0.0,0.0,132,76,0,0,11,0,5,1,1,3,0,0,0,5,10,0,udp,-,CON,0
0.910773,14,14,814,764,29.645148,254,252,6640.513184,6236.460938,4,4,70.059462,65.112309,4137.271043,101.413687,255,3575709158,480631468,255,0.102888,0.053639,0.049249,58,55,0,0,3,1,1,1,1,3,0,0,0,1,4,0,tcp,-,FIN,0
0.021448,52,54,2934,3740,4895.561494,31,29,1073480.125,1369265.25,11,15,0.423,0.395132,29.59806,0.70707,255,503376830,504429838,255,0.000632,0.000503,0.000129,56,69,0,0,1,0,6,1,1,5,1,1,0,8,1,0,tcp,ftp,FIN,0
1.010812,14,18,1684,10168,30.668412,31,29,12378.16699,76010.17188,3,5,77.726462,59.427059,8765.857284,7675.177115,255,2885422192,736802890,255,0.000684,0.00055,0.000134,120,565,1,3924,4,0,1,1,1,1,0,0,1,2,1,0,tcp,http,FIN,0
1e-06,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,3,0,0,0,1,4,0,udp,-,INT,0
0.001003,2,2,146,178,2991.027057,31,29,582253.25,709870.4375,0,0,0.01,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,3,1,1,2,0,0,0,4,1,0,udp,dns,CON,0
0.230622,86,86,4966,75600,741.473081,31,29,170287.3125,2591981.75,7,36,2.7092,2.73844,149.414183,3.91371,255,3509955890,3598481741,255,0.000712,0.00059,0.000122,58,879,0,0,12,0,1,1,1,3,0,0,0,6,2,0,tcp,-,FIN,0
0.083002,6,2,978,86,84.335316,62,252,78552.32031,4144.478516,2,1,16.6004,0.009,976.304651,0.0,255,2350835331,1534822672,255,0.067216,0.039512,0.027704,163,43,0,0,6,3,2,2,1,6,0,0,0,2,6,0,tcp,-,CON,0
0.805266,14,12,1090,678,31.045641,254,252,10063.75488,6179.324219,4,4,61.943541,66.791367,3229.325558,79.1355,255,3779747745,4220103283,255,0.099746,0.049398,0.050348,78,57,0,0,5,1,1,1,1,5,0,0,0,1,5,0,tcp,-,FIN,0
0.009831,38,40,2438,18508,7832.366907,31,29,1931848.25,14684976.0,7,13,0.268114,0.244658,15.00361,13.818394,255,1617557511,3783731518,255,0.000659,0.000531,0.000128,64,463,0,0,2,0,2,1,1,4,0,0,0,2,3,0,tcp,-,FIN,0
1.036537,10,8,1506,354,16.400764,254,252,10465.61719,2392.582031,2,1,107.824222,137.251719,5937.272992,229.997281,255,3567875422,614455837,255,0.150784,0.075774,0.07501,151,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,tcp,-,FIN,0
0.187458,6,2,998,86,37.341699,62,252,35506.62109,1835.077759,2,1,37.4916,0.003,2524.66908,0.0,255,823259764,4185506259,255,0.178304,0.115594,0.06271,166,43,0,0,6,3,5,5,1,6,0,0,0,5,6,0,tcp,-,CON,0
1.04798,106,114,9400,12298,208.973463,31,29,71085.32813,93062.85156,26,31,9.977743,9.268558,634.965658,612.094523,255,3442887820,3443207808,255,0.00075,0.000624,0.000126,89,108,0,0,1,0,5,1,1,2,0,0,0,1,1,0,tcp,ssh,FIN,0
0.038849,60,62,3598,48710,3114.623294,31,29,728770.375,9868980.0,7,24,0.653136,0.628,41.202219,40.809501,255,1536942152,3686781224,255,0.000672,0.00054,0.000132,60,786,0,0,5,0,1,1,1,1,0,0,0,2,6,0,tcp,-,FIN,0
0.04805,10,12,528,8824,437.044734,31,29,79250.78125,1346763.75,1,4,5.298111,4.319909,492.260927,429.477408,255,2145028432,2253358759,255,0.000662,0.000528,0.000134,53,735,0,0,3,0,3,1,1,2,0,0,0,5,3,0,tcp,ftp-data,FIN,0
0.065236,48,50,2958,32642,1486.909018,31,29,355263.9375,3922987.25,7,18,1.411261,1.321082,0.0,76.472514,255,3201154644,3220467712,255,0.000635,0.0005,0.000135,62,653,0,0,5,0,2,1,1,1,0,0,0,4,7,0,tcp,-,FIN,0
0.973973,60,14,68181,612,74.950745,254,252,550692.875,4673.641113,27,1,16.261915,68.971383,1637.339025,91.81782,255,2638615589,3251858610,255,0.163739,0.077337,0.086402,1136,44,1,0,6,1,8,1,1,3,0,0,1,2,2,0,tcp,-,FIN,0
0.230822,32,24,3728,5474,238.27885,31,29,125187.375,181819.7656,7,7,7.445871,10.004087,506.020532,15.763034,255,1026869750,1027183592,255,0.000724,0.0006,0.000124,117,228,0,0,1,0,2,1,1,2,0,0,0,3,1,0,tcp,ssh,FIN,0
0.551682,10,6,928,268,27.189577,254,252,12122.92578,3248.248047,2,1,57.226667,101.082398,3180.329001,161.113922,255,2823165911,3991840829,255,0.105673,0.046262,0.059411,93,45,0,0,12,1,5,1,1,12,0,0,0,4,15,0,tcp,-,FIN,0
0.711036,10,8,534,354,23.908774,254,252,5411.821289,3487.868164,2,1,79.004,89.350711,4539.478109,160.543469,255,375428352,3014650462,255,0.136139,0.084976,0.051163,53,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,tcp,-,FIN,0
0.006401,22,24,2054,2478,7030.151452,31,29,2450867.0,2968286.25,6,6,0.28481,0.254478,17.696402,15.50116,255,3994288835,1849165411,255,0.00097,0.000543,0.000427,93,103,0,0,15,0,2,2,1,1,0,0,0,6,8,0,tcp,-,FIN,0
15.625852,22,24,1920,4312,2.879843,31,29,938.444824,2115.980713,6,6,744.070598,679.202364,69599.32362,66483.55596,255,1517033026,1519454427,255,0.154031,0.004192,0.149839,87,180,0,0,10,0,4,4,1,3,0,0,0,6,7,0,tcp,-,FIN,0
0.17407,4,4,520,304,40.213707,31,29,17923.82422,10478.54297,0,0,40.634,43.689332,57.455254,61.775441,0,0,0,0,0.0,0.0,0.0,130,76,0,0,11,0,4,1,1,3,0,0,0,3,6,0,udp,-,CON,0
0.197814,48,50,2958,33044,490.359624,31,29,117160.5625,1309674.75,7,18,4.293587,4.027204,255.016283,246.350408,255,1106065966,1226361039,255,0.000603,0.000478,0.000125,62,661,0,0,8,0,4,1,1,1,0,0,0,3,9,0,tcp,-,FIN,0
0.697263,6,2,1012,86,10.039253,62,252,9683.577148,493.357605,2,1,139.4526,0.009,6984.840819,0.0,255,3064079837,1425907344,255,0.326598,0.153383,0.173215,169,43,0,0,2,3,1,1,1,2,0,0,0,1,2,0,tcp,-,CON,0
0.014373,16,18,1540,1644,2295.971649,31,29,803729.25,864398.5625,4,4,0.937733,0.809,64.415674,1.462683,255,3570428552,3580883419,255,0.000732,0.000617,0.000115,96,91,0,0,14,0,7,12,1,7,0,0,0,16,12,0,tcp,-,FIN,0
0.757817,10,8,796,1066,22.432857,62,252,7569.109863,9849.34375,2,2,84.201889,100.651141,4983.736713,205.227625,255,378157824,924561250,255,0.09713,0.052421,0.044709,80,133,1,131,6,1,1,1,1,4,0,0,1,2,4,0,tcp,http,FIN,0
0.594786,10,8,794,1076,28.581709,62,252,9616.904297,12670.10352,2,2,66.087333,72.997711,3656.083426,128.762008,255,1497329386,117302557,255,0.147459,0.065969,0.08149,79,135,1,136,2,1,1,1,1,2,0,0,1,1,2,0,tcp,http,FIN,0
1.051888,22,14,1470,1728,33.273505,31,29,10677.94336,12206.62305,5,4,50.089906,80.854617,3260.020445,103.240258,255,2180517936,31258027,255,0.000782,0.000619,0.000163,67,123,0,0,8,0,3,1,1,1,0,0,0,4,4,0,tcp,-,FIN,0
0.429128,10,6,510,268,34.954606,254,252,8556.887695,4175.910156,2,1,47.680889,58.524602,2411.526826,101.701352,255,1022095098,3033583395,255,0.16561,0.113831,0.051779,51,45,0,0,6,1,1,1,1,6,0,0,0,1,6,0,tcp,-,FIN,0
1.1e-05,2,0,90,0,90909.0902,254,0,32727272.0,0.0,1,0,0.011,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,4,1,1,8,0,0,0,4,8,0,tcp,-,REQ,0
0.149191,24,20,2158,1918,288.221126,31,29,110945.0234,97753.88281,6,5,6.486565,7.814263,0.0,476.534887,255,1736755619,3886613261,255,0.000723,0.000585,0.000138,90,96,0,0,1,0,1,1,1,1,0,0,0,3,7,0,tcp,-,FIN,0
0.001101,2,2,132,164,2724.795636,31,29,479564.0313,595822.0,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,5,1,1,1,0,0,0,12,3,0,udp,dns,CON,0
0.731718,10,6,534,268,20.499701,254,252,5258.856445,2449.031006,2,1,81.302,129.73,4309.060418,217.214687,255,4057884298,3378576554,255,0.14346,0.082225,0.061235,53,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,tcp,-,FIN,0
0.001034,2,2,130,162,2901.354085,31,29,502901.375,626692.5,0,0,0.007,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,3,1,1,2,0,0,0,6,1,0,udp,dns,CON,0
9.492497,12,0,540,0,1.15881,254,0,417.17157,0.0,11,0,862.95425,0.0,1377.74275,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,tcp,-,REQ,0
1.512926,6,2,978,86,4.626796,62,252,4309.530273,227.373978,2,1,302.5852,0.002,15511.81083,0.0,255,1746509106,1278868026,255,0.584549,0.496311,0.088238,163,43,0,0,3,3,1,1,1,2,0,0,0,1,3,0,tcp,-,CON,0
